_ - _ - recipe_id,_ - _ - ingredients - _ - ing_id,_ - _ - ingredients - _ - ing_name,cat
167331,5596,oyster sauce,condiment
167331,2958,light soy sauce,condiment
167331,1525,brown sugar,condiment
167331,20244,red pepper flakes,spice
219936,3718,lemon grass,plant
219936,4342,garlic,spice
219936,4343,fresh ginger root,spice
219936,6305,vegetable oil,condiment
219936,4378,fresh mushroom,plant
219936,5597,fish sauce,condiment
219936,5112,lime juice,plantproduct
219936,3795,coconut milk,plantproduct
219936,20269,red onion,plant
219936,3717,fresh cilantro,spice
219936,5111,lime,plant
219936,3725,jalapeno pepper,plant
77685,6494,chicken breast,animal
77685,4786,red bell pepper,plant
77685,16133,chicken broth,animal
77685,2882,soy sauce,condiment
77685,1526,white sugar,condiment
77685,4342,garlic,spice
77685,16407,cayenne pepper,spice
77685,4343,fresh ginger root,spice
77685,1636,cornstarch,plantproduct
77685,4405,green onion,spice
77685,3717,fresh cilantro,spice
77685,2940,peanuts,grain
26706,4176,ground pork,animal
26706,4267,cabbage,plant
26706,4279,carrot,plant
26706,4405,green onion,spice
26706,3717,fresh cilantro,spice
26706,6309,sesame oil,condiment
26706,5596,oyster sauce,condiment
26706,4343,fresh ginger root,spice
26706,4342,garlic,spice
26706,1636,cornstarch,plantproduct
26706,2355,wonton wrapper,grain
26706,6305,vegetable oil,condiment
28363,2882,soy sauce,condiment
28363,7842,white vinegar,condiment
28363,4342,garlic,spice
28363,4343,fresh ginger root,spice
28363,16380,bay leaf,spice
14624,2882,soy sauce,condiment
14624,4342,garlic,spice
14624,4343,fresh ginger root,spice
14624,16400,mustard seed,spice
14624,6309,sesame oil,condiment
83117,2958,light soy sauce,condiment
83117,6309,sesame oil,condiment
83117,1525,brown sugar,condiment
83117,4405,green onion,spice
83117,4342,garlic,spice
83117,20287,chile paste,condiment
83117,16406,ground black pepper,spice
241601,6494,chicken breast,animal
241601,1502,honey,animal
241601,2882,soy sauce,condiment
241601,3686,ketchup,condiment
241601,6305,vegetable oil,condiment
241601,16396,garlic powder,spice
241601,1636,cornstarch,plantproduct
241601,3752,sesame seed,grain
18517,4405,green onion,spice
18517,16157,butter,dairy
18517,3752,sesame seed,grain
18517,6379,vegetable oil,condiment
18517,1526,white sugar,condiment
18517,2882,soy sauce,condiment
15177,4397,onion,plant
15177,6304,peanut oil,condiment
15177,4343,fresh ginger root,spice
15177,4292,celery,plant
15177,3686,ketchup,condiment
15177,2882,soy sauce,condiment
15177,1526,white sugar,condiment
15177,5107,lemon juice,plantproduct
15177,4342,garlic,spice
15177,16406,ground black pepper,spice
185519,4405,green onion,spice
185519,4378,fresh mushroom,plant
185519,4176,ground pork,animal
185519,6309,sesame oil,condiment
185519,2882,soy sauce,condiment
185519,16317,egg,animal
185519,16406,ground black pepper,spice
185519,2355,wonton wrapper,grain
185519,16133,chicken broth,animal
185519,22005,shrimp,animal
185519,4273,bok choy,plant
185519,4412,snow pea,plant
185519,2882,soy sauce,condiment
185519,6309,sesame oil,condiment
158854,6304,peanut oil,condiment
158854,4342,garlic,spice
158854,1526,white sugar,condiment
158854,5596,oyster sauce,condiment
158854,2882,soy sauce,condiment
86828,16158,plain yogurt,dairy
86828,16406,ground black pepper,spice
86828,4343,fresh ginger root,spice
86828,4342,garlic,spice
86828,16404,paprika,spice
86828,20551,ground cumin,spice
86828,16386,ground cinnamon,spice
46819,6494,chicken breast,animal
46819,5596,oyster sauce,condiment
46819,2882,soy sauce,condiment
46819,6305,vegetable oil,condiment
46819,4342,garlic,spice
46819,4397,onion,plant
46819,16406,ground black pepper,spice
46819,1526,white sugar,condiment
46819,4273,bok choy,plant
46819,4252,broccoli,plant
46819,1636,cornstarch,plantproduct
68813,4342,garlic,spice
68813,4657,green chile pepper,plant
68813,6494,chicken breast,animal
68813,1526,white sugar,condiment
68813,16406,ground black pepper,spice
68813,5596,oyster sauce,condiment
68813,4378,fresh mushroom,plant
68813,4397,onion,plant
68813,16159,fresh basil,spice
14759,2355,wonton wrapper,grain
14759,4176,ground pork,animal
14759,4343,fresh ginger root,spice
14759,4342,garlic,spice
14759,4405,green onion,spice
14759,2882,soy sauce,condiment
14759,6309,sesame oil,condiment
14759,16317,egg,animal
72349,6305,vegetable oil,condiment
72349,20303,cinnamon stick,spice
72349,18684,cardamom,spice
72349,18794,whole clove,spice
72349,16390,cumin seed,spice
72349,4397,onion,plant
81565,16157,butter,dairy
81565,16391,curry powder,spice
81565,1525,brown sugar,condiment
81565,16407,cayenne pepper,spice
81565,1502,honey,animal
81565,6307,olive oil,condiment
186965,4786,red bell pepper,plant
186965,2858,peanut butter,grain
186965,18868,rice vinegar,condiment
186965,20244,red pepper flakes,spice
186965,4342,garlic,spice
186965,4405,green onion,spice
186965,2850,peanuts,grain
186965,5111,lime,plant
14050,18868,rice vinegar,condiment
14050,1526,white sugar,condiment
14050,4343,fresh ginger root,spice
52925,2882,soy sauce,condiment
52925,1526,white sugar,condiment
52925,4657,green chile pepper,plant
52925,1636,cornstarch,plantproduct
52925,6305,vegetable oil,condiment
22219,1525,brown sugar,condiment
22219,16397,ground ginger,spice
22219,2882,soy sauce,condiment
22219,3686,ketchup,condiment
22219,4342,garlic,spice
50347,16158,plain yogurt,dairy
50347,4397,onion,plant
50347,4342,garlic,spice
50347,4343,fresh ginger root,spice
50347,20473,garam masala,spice
50347,16407,cayenne pepper,spice
50347,3717,fresh cilantro,spice
24246,7842,white vinegar,condiment
24246,1526,white sugar,condiment
24246,1636,cornstarch,plantproduct
34911,6305,vegetable oil,condiment
34911,4342,garlic,spice
34911,4657,green chile pepper,plant
34911,6494,chicken breast,animal
34911,1526,white sugar,condiment
34911,5597,fish sauce,condiment
34911,2882,soy sauce,condiment
34911,4405,green onion,spice
34911,16159,fresh basil,spice
34911,3717,fresh cilantro,spice
17707,2882,soy sauce,condiment
17707,1525,brown sugar,condiment
17707,1684,all-purpose flour,grain
17707,4432,red bell pepper,plant
17707,4292,celery,plant
17707,4607,water chestnut,plant
34721,1650,white rice,grain
34721,6305,vegetable oil,condiment
34721,4176,ground pork,animal
34721,4405,green onion,spice
34721,4342,garlic,spice
34721,4279,carrot,plant
34721,5595,hoisin sauce,condiment
34721,2882,soy sauce,condiment
34721,6309,sesame oil,condiment
34721,20287,chile paste,condiment
228823,6305,vegetable oil,condiment
228823,4252,broccoli,plant
228823,4786,red bell pepper,plant
228823,4279,carrot,plant
228823,4405,green onion,spice
228823,4342,garlic,spice
228823,2882,soy sauce,condiment
228823,3752,sesame seed,grain
78131,1650,white rice,grain
78131,6307,olive oil,condiment
78131,6494,chicken breast,animal
78131,2858,peanut butter,grain
78131,1502,honey,animal
78131,2958,light soy sauce,condiment
78131,20287,chile paste,condiment
78131,5107,lemon juice,plantproduct
78131,4405,green onion,spice
78131,2940,peanuts,grain
127500,22005,shrimp,animal
127500,16406,ground black pepper,spice
127500,16396,garlic powder,spice
127500,1684,all-purpose flour,grain
127500,16404,paprika,spice
127500,16317,egg,animal
127500,20482,frying oil,condiment
14611,6379,vegetable oil,condiment
14611,4342,garlic,spice
14611,16397,ground ginger,spice
14611,1636,cornstarch,plantproduct
14611,2882,soy sauce,condiment
14611,20244,red pepper flakes,spice
13161,6379,vegetable oil,condiment
13161,3795,coconut milk,plantproduct
13161,4343,fresh ginger root,spice
13161,5597,fish sauce,condiment
13161,5112,lime juice,plantproduct
13161,16407,cayenne pepper,spice
13161,16418,ground turmeric,spice
13161,4405,green onion,spice
13161,3717,fresh cilantro,spice
88404,2882,soy sauce,condiment
88404,4343,fresh ginger root,spice
88404,4342,garlic,spice
88404,5111,lime,plant
88404,1525,brown sugar,condiment
88404,4405,green onion,spice
22625,3752,sesame seed,grain
22625,2882,soy sauce,condiment
22625,1636,cornstarch,plantproduct
22625,4342,garlic,spice
22625,2882,soy sauce,condiment
22625,1636,cornstarch,plantproduct
22625,1526,white sugar,condiment
22625,20244,red pepper flakes,spice
22625,6305,vegetable oil,condiment
22625,4279,carrot,plant
22625,4405,green onion,spice
22460,4176,ground pork,animal
22460,4267,cabbage,plant
22460,4405,green onion,spice
22460,4343,fresh ginger root,spice
22460,4607,water chestnut,plant
22460,1526,white sugar,condiment
22460,6309,sesame oil,condiment
22460,2355,wonton wrapper,grain
22460,6305,vegetable oil,condiment
22460,2882,soy sauce,condiment
22460,18868,rice vinegar,condiment
17449,4397,onion,plant
17449,4342,garlic,spice
17449,4343,fresh ginger root,spice
17449,6307,olive oil,condiment
17449,20551,ground cumin,spice
17449,16418,ground turmeric,spice
17449,16406,ground black pepper,spice
17449,16382,ground cardamom,spice
17449,20303,cinnamon stick,spice
17449,16380,bay leaf,spice
99125,6307,olive oil,condiment
99125,6309,sesame oil,condiment
99125,4343,fresh ginger root,spice
99125,2882,soy sauce,condiment
68473,4342,garlic,spice
68473,4343,fresh ginger root,spice
68473,6305,vegetable oil,condiment
68473,16380,bay leaf,spice
68473,4397,onion,plant
68473,18844,ground coriander,spice
68473,20473,garam masala,spice
68473,20551,ground cumin,spice
68473,16418,ground turmeric,spice
68473,16385,chili powder,spice
68473,6494,chicken breast,animal
68473,16133,chicken broth,animal
68473,16158,plain yogurt,dairy
68473,1636,cornstarch,plantproduct
139027,15710,mirin,condiment
139027,2882,soy sauce,condiment
139027,18868,rice vinegar,condiment
139027,6309,sesame oil,condiment
139027,1526,white sugar,condiment
139027,4342,garlic,spice
139027,4343,fresh ginger root,spice
139027,20244,red pepper flakes,spice
139027,16406,ground black pepper,spice
84099,4267,cabbage,plant
84099,4279,carrot,plant
84099,20194,bean sprouts,plant
84099,4292,celery,plant
84099,4397,onion,plant
84099,2882,soy sauce,condiment
84099,16396,garlic powder,spice
84099,16406,ground black pepper,spice
84099,16317,egg,animal
84099,1636,cornstarch,plantproduct
84099,2355,wonton wrapper,grain
84099,20482,frying oil,condiment
219106,6305,vegetable oil,condiment
219106,1684,all-purpose flour,grain
219106,4342,garlic,spice
219106,4343,fresh ginger root,spice
219106,18868,rice vinegar,condiment
219106,1525,brown sugar,condiment
219106,2882,soy sauce,condiment
37965,2882,soy sauce,condiment
37965,6309,sesame oil,condiment
37965,1525,brown sugar,condiment
37965,4342,garlic,spice
37965,20269,red onion,plant
37965,16406,ground black pepper,spice
37965,20244,red pepper flakes,spice
37965,3752,sesame seed,grain
37965,4279,carrot,plant
72487,2858,peanut butter,grain
72487,3795,coconut milk,plantproduct
72487,5112,lime juice,plantproduct
72487,2882,soy sauce,condiment
72487,5597,fish sauce,condiment
72487,4343,fresh ginger root,spice
72487,4342,garlic,spice
72487,3717,fresh cilantro,spice
16198,6420,canola oil,condiment
16198,6494,chicken breast,animal
16198,4343,fresh ginger root,spice
16198,18868,rice vinegar,condiment
16198,1502,honey,animal
16198,4279,carrot,plant
80694,16133,chicken broth,animal
80694,4378,fresh mushroom,plant
80694,4343,fresh ginger root,spice
80694,4342,garlic,spice
80694,2882,soy sauce,condiment
80694,20244,red pepper flakes,spice
80694,6494,chicken breast,animal
80694,6309,sesame oil,condiment
80694,4405,green onion,spice
80694,3717,fresh cilantro,spice
80694,1636,cornstarch,plantproduct
80694,16317,egg,animal
88344,4442,potato,plant
88344,4279,carrot,plant
88344,4397,onion,plant
88344,4342,garlic,spice
88344,2882,soy sauce,condiment
88344,1526,white sugar,condiment
69410,4663,shallot,plant
69410,2882,soy sauce,condiment
69410,6307,olive oil,condiment
69410,3717,fresh cilantro,spice
23632,1650,white rice,grain
23632,16157,butter,dairy
23632,6494,chicken breast,animal
23632,16317,egg,animal
23632,4378,fresh mushroom,plant
23632,4405,green onion,spice
23632,2882,soy sauce,condiment
13343,16133,chicken broth,animal
13343,1636,cornstarch,plantproduct
13343,16317,egg,animal
13343,4405,green onion,spice
217092,1526,white sugar,condiment
217092,2882,soy sauce,condiment
217092,2858,peanut butter,grain
217092,1502,honey,animal
217092,4342,garlic,spice
217092,3752,sesame seed,grain
218486,6379,vegetable oil,condiment
218486,2882,soy sauce,condiment
218486,5107,lemon juice,plantproduct
218486,4342,garlic,spice
218486,16406,ground black pepper,spice
218486,4378,fresh mushroom,plant
218486,4432,red bell pepper,plant
218486,4786,red bell pepper,plant
218486,4397,onion,plant
148802,1728,rice noodles,grain
148802,6307,olive oil,condiment
148802,4342,garlic,spice
148802,3718,lemon grass,plant
148802,16397,ground ginger,spice
148802,16133,chicken broth,animal
148802,2882,soy sauce,condiment
148802,1526,white sugar,condiment
148802,22005,shrimp,animal
148802,4378,fresh mushroom,plant
148802,4516,spinach,plant
148802,5112,lime juice,plantproduct
148802,3717,fresh cilantro,spice
148802,4405,green onion,spice
83087,6309,sesame oil,condiment
83087,18868,rice vinegar,condiment
83087,2882,soy sauce,condiment
83087,5112,lime juice,plantproduct
83087,1525,brown sugar,condiment
83087,4342,garlic,spice
83087,20244,red pepper flakes,spice
83087,4279,carrot,plant
83087,2850,peanuts,grain
83087,3717,fresh cilantro,spice
32202,2958,light soy sauce,condiment
32202,4342,garlic,spice
32202,4343,fresh ginger root,spice
32202,4279,carrot,plant
32202,4405,green onion,spice
32202,4786,red bell pepper,plant
32202,2958,light soy sauce,condiment
32202,5107,lemon juice,plantproduct
32202,4342,garlic,spice
32202,4343,fresh ginger root,spice
32202,1526,white sugar,condiment
15646,6304,peanut oil,condiment
15646,4292,celery,plant
15646,4279,carrot,plant
15646,6494,chicken breast,animal
15646,1636,cornstarch,plantproduct
15646,2882,soy sauce,condiment
15646,1502,honey,animal
15646,4343,fresh ginger root,spice
15646,4405,green onion,spice
150313,3795,coconut milk,plantproduct
150313,1526,white sugar,condiment
150313,3795,coconut milk,plantproduct
150313,1526,white sugar,condiment
150313,3752,sesame seed,grain
182107,1525,brown sugar,condiment
182107,4342,garlic,spice
182107,4343,fresh ginger root,spice
182107,1502,honey,animal
182107,2958,light soy sauce,condiment
182107,1636,cornstarch,plantproduct
31026,2882,soy sauce,condiment
31026,6305,vegetable oil,condiment
31026,5107,lemon juice,plantproduct
31026,3752,sesame seed,grain
31026,1526,white sugar,condiment
31026,4405,green onion,spice
31026,4342,garlic,spice
31026,16397,ground ginger,spice
80686,6305,vegetable oil,condiment
80686,16390,cumin seed,spice
80686,4397,onion,plant
80686,4343,fresh ginger root,spice
80686,4572,tomato,plant
80686,4342,garlic,spice
80686,16418,ground turmeric,spice
80686,20551,ground cumin,spice
80686,18844,ground coriander,spice
80686,16407,cayenne pepper,spice
80686,16406,ground black pepper,spice
80686,3717,fresh cilantro,spice
42964,2882,soy sauce,condiment
42964,1526,white sugar,condiment
42964,3752,sesame seed,grain
42964,6309,sesame oil,condiment
42964,4663,shallot,plant
42964,4342,garlic,spice
42964,15710,mirin,condiment
36124,6307,olive oil,condiment
36124,18868,rice vinegar,condiment
36124,1502,honey,animal
36124,4405,green onion,spice
36124,16397,ground ginger,spice
15005,4397,onion,plant
15005,2882,soy sauce,condiment
15005,4343,fresh ginger root,spice
15005,4342,garlic,spice
15005,1502,honey,animal
15005,4405,green onion,spice
201964,6420,canola oil,condiment
201964,20244,red pepper flakes,spice
201964,16396,garlic powder,spice
201964,1526,white sugar,condiment
201964,1636,cornstarch,plantproduct
201964,2958,light soy sauce,condiment
201964,5596,oyster sauce,condiment
222350,1728,rice noodles,grain
222350,1526,white sugar,condiment
222350,7842,white vinegar,condiment
222350,5597,fish sauce,condiment
222350,6305,vegetable oil,condiment
222350,6494,chicken breast,animal
222350,6305,vegetable oil,condiment
222350,4342,garlic,spice
222350,16317,egg,animal
222350,1526,white sugar,condiment
222350,2940,peanuts,grain
222350,20194,bean sprouts,plant
222350,16404,paprika,spice
222350,5111,lime,plant
233446,2958,light soy sauce,condiment
233446,1502,honey,animal
233446,16397,ground ginger,spice
233446,6305,vegetable oil,condiment
233446,4292,celery,plant
233446,4279,carrot,plant
233446,4405,green onion,spice
23420,1636,cornstarch,plantproduct
23420,16406,ground black pepper,spice
23420,20482,frying oil,condiment
23420,2882,soy sauce,condiment
23420,18868,rice vinegar,condiment
23420,8336,rice wine,condiment
23420,1502,honey,animal
